user_id,action_date,action_name,error_message,device
465312,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
465335,2023-01-13,checkout_monthly_completepayment.click.fail,"year field is required",desktop
465337,2023-01-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
465517,2023-01-23,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
465554,2023-01-15,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
465719,2023-01-19,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
465730,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
465756,2023-01-16,checkout_annual_completepayment.click.fail,"year field is required",desktop
465807,2023-01-16,checkout_annual_completepayment.click.fail,"year field is required",desktop
465816,2023-01-16,checkout_monthly_completepayment.click.fail,"Your card was declined.",mobile
465837,2023-01-17,checkout_annual_completepayment.click.fail,"year field is required",mobile
465998,2023-01-18,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
466043,2023-01-29,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
466111,2023-01-18,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
466154,2023-01-18,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
466168,2023-01-17,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
466201,2023-01-17,checkout_annual_completepayment.click.fail,"year field is required",mobile
466226,2023-01-17,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
466333,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
466373,2023-01-18,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
466381,2023-01-18,checkout_annual_completepayment.click.fail,"cvv field is required",mobile
466388,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
466397,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",mobile
466405,2023-01-18,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
466431,2023-01-19,checkout_annual_completepayment.click.fail,"number field is required",mobile
466444,2023-01-18,checkout_annual_completepayment.click.fail,"number field is required",desktop
466454,2023-01-28,checkout_annual_completepayment.click.fail,"cvv field is required",desktop
466456,2023-01-18,checkout_annual_completepayment.click.fail,"year field is required",desktop
466492,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
466508,2023-01-19,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
466514,2023-01-19,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
466515,2023-01-19,checkout_annual_completepayment.click.fail,"number field is required",desktop
466523,2023-01-19,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
466548,2023-01-19,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
466600,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
466603,2023-01-19,checkout_annual_completepayment.click.fail,"year field is required",desktop
466623,2023-01-19,checkout_data-strategy_completepayment.click.fail,"Your card was declined.",desktop
466653,2023-01-19,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
466708,2023-01-20,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",mobile
466725,2023-01-21,checkout_annual_completepayment.click.fail,"number field is required",desktop
466756,2023-01-31,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
466761,2023-01-20,checkout_machine-learning-process-a-z_completepayment.click.fail,"year field is required",mobile
466780,2023-01-20,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
466781,2023-01-20,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
466828,2023-01-21,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
466853,2023-01-26,checkout_monthly_completepayment.click.fail,"number field is required",desktop
466879,2023-01-28,checkout_quarterly_completepayment.click.fail,"Your card's expiration year is invalid.",desktop
466883,2023-01-24,checkout_annual_completepayment.click.fail,"year field is required",mobile
466889,2023-01-21,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
466893,2023-01-24,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
466904,2023-01-21,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
466928,2023-01-21,checkout_annual_completepayment.click.fail,"year field is required",mobile
466939,2023-01-31,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
466985,2023-01-25,checkout_annual_completepayment.click.fail,"number field is required",mobile
466992,2023-01-22,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
467044,2023-01-22,checkout_annual_completepayment.click.fail,"number field is required",desktop
467061,2023-01-22,checkout_annual_completepayment.click.fail,"year field is required",mobile
467067,2023-01-22,checkout_coins_completepayment.click.fail,"number field is required",desktop
467107,2023-01-22,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
467147,2023-01-23,checkout_annual_completepayment.click.fail,"number field is required",mobile
467150,2023-01-23,checkout_annual_completepayment.click.fail,"number field is required",mobile
467159,2023-01-23,checkout_monthly_completepayment.click.fail,"Your card has insufficient funds.",desktop
467164,2023-01-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
467173,2023-01-23,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
467196,2023-01-27,checkout_data-strategy_completepayment.click.fail,"year field is required",desktop
467212,2023-01-23,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
467214,2023-01-23,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
467394,2023-01-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
467403,2023-01-24,checkout_monthly_completepayment.click.fail,"number field is required",mobile
467405,2023-01-24,checkout_monthly_completepayment.click.fail,"number field is required",desktop
467407,2023-01-29,checkout_annual_completepayment.click.fail,"number field is required",mobile
467418,2023-01-24,checkout_annual_completepayment.click.fail,"year field is required",mobile
467422,2023-01-24,checkout_annual_completepayment.click.fail,"Your card is not supported.",mobile
467423,2023-01-24,checkout_annual_completepayment.click.fail,"year field is required",mobile
467457,2023-01-24,checkout_annual_completepayment.click.fail,"You have tried too many cards. Please try again in an hour.",desktop
467469,2023-01-24,checkout_annual_completepayment.click.fail,"number field is required",desktop
467473,2023-01-24,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
467521,2023-01-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
467526,2023-01-24,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
467531,2023-01-24,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
467538,2023-01-24,checkout_business_completepayment.click.fail,"Your card number is incorrect.",desktop
467545,2023-01-24,checkout_annual_completepayment.click.fail,"year field is required",desktop
467566,2023-01-29,checkout_annual_completepayment.click.fail,"number field is required",desktop
467576,2023-01-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
467593,2023-01-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
467624,2023-01-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
467625,2023-01-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
467628,2023-01-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
467630,2023-01-24,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
467635,2023-01-24,checkout_annual_completepayment.click.fail,"number field is required",mobile
467650,2023-01-12,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
467675,2023-01-25,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
467689,2023-01-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
467742,2023-01-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
467758,2023-01-26,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
467788,2023-01-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
467816,2023-01-25,checkout_annual_completepayment.click.fail,"number field is required",desktop
467856,2023-01-29,checkout_annual_completepayment.click.fail,"year field is required",mobile
467903,2023-01-25,checkout_annual_completepayment.click.fail,"year field is required",desktop
467925,2023-01-26,checkout_annual_completepayment.click.fail,"year field is required",desktop
468096,2023-01-26,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
468103,2023-01-26,checkout_annual_completepayment.click.fail,"number field is required",mobile
468109,2023-01-26,checkout_annual_completepayment.click.fail,"year field is required",mobile
468139,2023-01-30,checkout_monthly_completepayment.click.fail,"number field is required",mobile
468141,2023-01-28,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",desktop
468161,2023-01-27,checkout_annual_completepayment.click.fail,"year field is required",desktop
468198,2023-01-27,checkout_annual_completepayment.click.fail,"month field is required",mobile
